corridor_id,county_k1,county_k2,n_lines,avg_length_km,max_effective_voltage_kv,year,allocated_shadow_cost_total,allocated_n_binding_total,allocated_n_intervals_total,n_constraints_exposed_year,binding_share_corridor_year,stressed_corridor_year,corridor_exposed_year
GONZALES__KARNES,GONZALES,KARNES,1,24.80010609342065,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
GRAY__ROBERTS,GRAY,ROBERTS,1,37.5975511083139,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
GRAY__WHEELER,GRAY,WHEELER,2,59.020527938977466,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
GRIMES__MADISON,GRIMES,MADISON,2,40.22114093039002,345.0,2020,22003.008556666668,296.3333333333333,681.0,1,0.4351443954968184,1,1
GRIMES__MONTGOMERY,GRIMES,MONTGOMERY,2,47.9228288203872,345.0,2020,133.27533599999998,7.4,355.6,1,0.02080989876265467,0,1
GRIMES__WALKER,GRIMES,WALKER,1,51.47864768557029,345.0,2020,22918.78277266667,342.4,1135.9333333333334,4,0.301426140031692,1,1
GRIMES__WALLER,GRIMES,WALLER,2,42.97385963324737,345.0,2020,915.7742159999999,46.06666666666666,454.93333333333334,3,0.10126025791324736,1,1
GUADALUPE__HAYS,GUADALUPE,HAYS,2,4.171486651546671,345.0,2020,3770.8443500000003,283.0,922.0,2,0.306941431670282,1,1
GUADALUPE__WILSON,GUADALUPE,WILSON,3,42.10601846464946,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HALE__LAMB,HALE,LAMB,1,87.55215828651693,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
HALE__LUBBOCK,HALE,LUBBOCK,3,44.59780412872908,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HALE__SWISHER,HALE,SWISHER,1,63.6482953923557,230.0,2020,65126.972823000004,2477.4,4089.7,1,0.6057657040858743,1,1
HALL__MOTLEY,HALL,MOTLEY,1,42.41556627423594,345.0,2020,65126.972823000004,2477.4,4089.7,1,0.6057657040858743,1,1
HANSFORD__SHERMAN,HANSFORD,SHERMAN,1,55.0798032667401,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HARDEMAN__WILBARGER,HARDEMAN,WILBARGER,1,52.8761393333068,345.0,2020,65126.972823000004,2477.4,4089.7,1,0.6057657040858743,1,1
HARDIN__JASPER,HARDIN,JASPER,1,25.69598936622254,500.0,2020,0.0,0.0,0.0,0,0.0,0,0
HARDIN__JEFFERSON,HARDIN,JEFFERSON,2,23.741631434409456,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
HARDIN__LIBERTY,HARDIN,LIBERTY,1,26.491135574419253,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
HARRISON__MARION,HARRISON,MARION,2,33.43438979725412,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HARRISON__PANOLA,HARRISON,PANOLA,1,24.75128811582688,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HARRISON__UPSHUR,HARRISON,UPSHUR,2,12.77930339877826,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HARRIS__LIBERTY,HARRIS,LIBERTY,2,22.478206391259278,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HARRIS__MONTGOMERY,HARRIS,MONTGOMERY,2,47.9228288203872,345.0,2020,133.27533599999998,7.4,355.6,1,0.02080989876265467,0,1
HARRIS__WALLER,HARRIS,WALLER,2,42.97385963324737,345.0,2020,915.7742159999999,46.06666666666666,454.93333333333334,3,0.10126025791324736,1,1
HASKELL__JONES,HASKELL,JONES,6,34.59564771206912,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HASKELL__KNOX,HASKELL,KNOX,3,56.63059865310076,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HASKELL__STONEWALL,HASKELL,STONEWALL,1,63.83102444174045,345.0,2020,928.4187555000001,1.7,6.9,1,0.24637681159420288,1,1
HASKELL__THROCKMORTON,HASKELL,THROCKMORTON,3,43.03415247012922,345.0,2020,978.9277894285715,10.092857142857142,122.75714285714287,2,0.08221808448737343,1,1
HAYS__TRAVIS,HAYS,TRAVIS,2,35.34405049940318,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HENDERSON__KAUFMAN,HENDERSON,KAUFMAN,2,37.04074198551679,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HENDERSON__NAVARRO,HENDERSON,NAVARRO,2,13.341158103673587,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HENDERSON__SMITH,HENDERSON,SMITH,2,46.3322574581952,345.0,2020,928.4187555000001,1.7,6.9,1,0.24637681159420288,1,1
HENDERSON__VAN ZANDT,HENDERSON,VAN ZANDT,2,46.3322574581952,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HIDALGO__STARR,HIDALGO,STARR,1,30.682165425508465,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HILL__MCLENNAN,HILL,MCLENNAN,3,29.71839228362744,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HOCKLEY__LAMB,HOCKLEY,LAMB,1,77.8239300317893,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
HOCKLEY__LUBBOCK,HOCKLEY,LUBBOCK,2,40.956889552866976,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HOCKLEY__TERRY,HOCKLEY,TERRY,2,35.971157457236586,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HOOD__JOHNSON,HOOD,JOHNSON,5,20.613136855660983,345.0,2020,26952.010150000002,737.0,1715.5,2,0.42961235791314484,1,1
HOOD__PARKER,HOOD,PARKER,3,40.44065707284269,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HOOD__SOMERVELL,HOOD,SOMERVELL,7,23.63639153413513,345.0,2020,50.509033928571434,8.392857142857142,126.22077922077922,2,0.06649346640600884,1,1
HOPKINS__HUNT,HOPKINS,HUNT,4,28.66810074695591,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HOUSTON__WALKER,HOUSTON,WALKER,1,51.47864768557029,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HOWARD__MARTIN,HOWARD,MARTIN,2,42.70593875675989,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HOWARD__MITCHELL,HOWARD,MITCHELL,3,58.534890338512575,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HUNT__KAUFMAN,HUNT,KAUFMAN,1,32.76597762606231,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HUNT__RAINS,HUNT,RAINS,1,7.354028915811806,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
HUNT__ROCKWALL,HUNT,ROCKWALL,1,32.76597762606231,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
JACKSON__LAVACA,JACKSON,LAVACA,2,34.726891027084115,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
JACKSON__VICTORIA,JACKSON,VICTORIA,1,37.58797937588532,345.0,2020,11725.846964,35.0,318.6,2,0.1098556183301946,1,1
JACKSON__WHARTON,JACKSON,WHARTON,3,35.68058714335118,345.0,2020,11725.846964,35.0,318.6,2,0.1098556183301946,1,1
JACK__PALO PINTO,JACK,PALO PINTO,3,28.851839136848213,345.0,2020,50.509033928571434,8.392857142857142,201.85714285714286,2,0.04157820240622788,0,1
JACK__WISE,JACK,WISE,5,33.43009975838582,345.0,2020,978.9277894285715,10.092857142857142,122.75714285714287,2,0.08221808448737343,1,1
JACK__YOUNG,JACK,YOUNG,5,35.95050638725067,345.0,2020,978.9277894285715,10.092857142857142,208.75714285714287,3,0.048347361938000405,0,1
JASPER__NEWTON,JASPER,NEWTON,1,25.69598936622254,500.0,2020,0.0,0.0,0.0,0,0.0,0,0
JEFFERSON__ORANGE,JEFFERSON,ORANGE,6,22.43467229984918,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
JIM WELLS__LIVE OAK,JIM WELLS,LIVE OAK,1,58.76199288865215,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
JOHNSON__PARKER,JOHNSON,PARKER,2,15.98001938065893,345.0,2020,50.509033928571434,8.392857142857142,115.85714285714286,1,0.07244143033292232,1,1
JOHNSON__TARRANT,JOHNSON,TARRANT,4,20.284256254375563,345.0,2020,26952.010150000002,737.0,1715.5,2,0.42961235791314484,1,1
JONES__SHACKELFORD,JONES,SHACKELFORD,5,33.97346167412848,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
JONES__TAYLOR,JONES,TAYLOR,3,27.09164006363102,345.0,2020,15694.80833,214.0,562.0,1,0.3807829181494662,1,1
KARNES__LIVE OAK,KARNES,LIVE OAK,1,24.721851068029203,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
KARNES__WILSON,KARNES,WILSON,3,30.599086182829183,345.0,2020,34291.54412115385,769.4615384615385,1523.1538461538462,2,0.5051765062370587,1,1
KAUFMAN__ROCKWALL,KAUFMAN,ROCKWALL,2,27.70221124718122,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
KAUFMAN__VAN ZANDT,KAUFMAN,VAN ZANDT,2,31.827081041946755,345.0,2020,928.4187555000001,1.7,6.9,1,0.24637681159420288,1,1
KENDALL__KERR,KENDALL,KERR,3,31.15711605933455,345.0,2020,3655.1261623046403,80.18772893772893,339.15240315240317,4,0.2364356796307157,1,1
KENEDY__KLEBERG,KENEDY,KLEBERG,1,28.66745740434288,345.0,2020,6549.56704,274.0,1011.0,2,0.27101879327398615,1,1
KENEDY__WILLACY,KENEDY,WILLACY,1,54.66227066942818,345.0,2020,64.27825,16.25,41.25,1,0.3939393939393939,1,1
KENT__SCURRY,KENT,SCURRY,2,61.521926786164144,345.0,2020,65126.972823000004,2477.4,4089.7,1,0.6057657040858743,1,1
KENT__STONEWALL,KENT,STONEWALL,1,36.54715842730517,345.0,2020,928.4187555000001,1.7,6.9,1,0.24637681159420288,1,1
KIMBLE__MENARD,KIMBLE,MENARD,1,38.27010733418549,345.0,2020,3604.6171283760686,71.7948717948718,212.93162393162393,2,0.337173363304299,1,1
KIMBLE__SUTTON,KIMBLE,SUTTON,2,84.91011504290343,345.0,2020,50.509033928571434,8.392857142857142,126.22077922077922,2,0.06649346640600884,1,1
KING__STONEWALL,KING,STONEWALL,1,46.51831292023842,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
KLEBERG__NUECES,KLEBERG,NUECES,2,47.31970777091286,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
LA SALLE__MCMULLEN,LA SALLE,MCMULLEN,1,56.46592941006213,345.0,2020,138396.3477,4115.0,11415.0,1,0.36049058256679806,1,1
LA SALLE__WEBB,LA SALLE,WEBB,1,56.46592941006213,345.0,2020,138396.3477,4115.0,11415.0,1,0.36049058256679806,1,1
LAMAR__RED RIVER,LAMAR,RED RIVER,1,26.85483284917709,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
LAMPASAS__MILLS,LAMPASAS,MILLS,2,65.75099888365183,345.0,2020,50.509033928571434,8.392857142857142,126.22077922077922,2,0.06649346640600884,1,1
LAVACA__VICTORIA,LAVACA,VICTORIA,2,34.726891027084115,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
LEE__WILLIAMSON,LEE,WILLIAMSON,2,13.876971258958156,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
LEON__LIMESTONE,LEON,LIMESTONE,4,23.66314125706708,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
LEON__MADISON,LEON,MADISON,2,40.22114093039002,345.0,2020,22003.008556666668,296.3333333333333,681.0,1,0.4351443954968184,1,1
LEON__ROBERTSON,LEON,ROBERTSON,2,19.14217431611021,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
LIBERTY__SAN JACINTO,LIBERTY,SAN JACINTO,1,26.491135574419253,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
LIMESTONE__ROBERTSON,LIMESTONE,ROBERTSON,1,29.429004212408596,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
LIVE OAK__SAN PATRICIO,LIVE OAK,SAN PATRICIO,1,27.50809780805532,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
LUBBOCK__LYNN,LUBBOCK,LYNN,1,43.1859225236587,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
MARION__UPSHUR,MARION,UPSHUR,1,5.084358865995294,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
MARTIN__MIDLAND,MARTIN,MIDLAND,2,39.82039897457688,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
MATAGORDA__WHARTON,MATAGORDA,WHARTON,6,37.51682990622482,345.0,2020,97722.70203599999,1186.2,3761.0,3,0.3153948417973943,1,1
MEDINA__UVALDE,MEDINA,UVALDE,1,32.68379246584834,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
MIDLAND__UPTON,MIDLAND,UPTON,1,47.424054624536936,345.0,2020,15377.035882,1132.0,3041.4,1,0.3721970145327809,1,1
MILAM__ROBERTSON,MILAM,ROBERTSON,2,31.82675657176448,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
MILAM__WILLIAMSON,MILAM,WILLIAMSON,2,13.876971258958156,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
MITCHELL__NOLAN,MITCHELL,NOLAN,4,29.2082228410214,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
MITCHELL__SCURRY,MITCHELL,SCURRY,4,13.623534859178728,345.0,2020,9373.31135,59.0,330.0,1,0.1787878787878788,1,1
MONTAGUE__WISE,MONTAGUE,WISE,2,52.71891876709488,345.0,2020,50.509033928571434,8.392857142857142,115.85714285714286,1,0.07244143033292232,1,1
MONTGOMERY__SAN JACINTO,MONTGOMERY,SAN JACINTO,1,26.491135574419253,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
MOORE__POTTER,MOORE,POTTER,2,66.07179505735589,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
MOORE__SHERMAN,MOORE,SHERMAN,1,55.0798032667401,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
MORRIS__TITUS,MORRIS,TITUS,3,24.27679588644768,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
NACOGDOCHES__RUSK,NACOGDOCHES,RUSK,3,36.58472485382568,345.0,2020,928.4187555000001,1.7,6.9,1,0.24637681159420288,1,1
NEWTON__ORANGE,NEWTON,ORANGE,1,6.711960866394452,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
NOLAN__TAYLOR,NOLAN,TAYLOR,4,22.929943598981048,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
NUECES__SAN PATRICIO,NUECES,SAN PATRICIO,1,27.50809780805532,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
OLDHAM__POTTER,OLDHAM,POTTER,3,56.70574629167893,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
PALO PINTO__PARKER,PALO PINTO,PARKER,2,32.2039937160562,345.0,2020,50.509033928571434,8.392857142857142,201.85714285714286,2,0.04157820240622788,0,1
PANOLA__RUSK,PANOLA,RUSK,1,24.75128811582688,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
PARKER__TARRANT,PARKER,TARRANT,6,25.393741381734475,345.0,2020,1056.92183,28.0,45.0,1,0.6222222222222222,1,1
PARKER__WISE,PARKER,WISE,2,35.910404653940965,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
PECOS__TERRELL,PECOS,TERRELL,1,62.092611026040046,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
POTTER__RANDALL,POTTER,RANDALL,2,42.16854965763844,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
RANDALL__SWISHER,RANDALL,SWISHER,1,89.9808204363193,230.0,2020,0.0,0.0,0.0,0,0.0,0,0
REFUGIO__SAN PATRICIO,REFUGIO,SAN PATRICIO,1,37.58797937588532,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
REFUGIO__VICTORIA,REFUGIO,VICTORIA,1,51.777082996212805,345.0,2020,10108.315108,23.8,174.6,1,0.13631156930126004,1,1
RUNNELS__TAYLOR,RUNNELS,TAYLOR,4,37.48240554892547,345.0,2020,1266.7166722222223,30.333333333333332,86.77777777777777,1,0.34955185659411014,1,1
RUSK__SMITH,RUSK,SMITH,3,69.01372789184757,345.0,2020,928.4187555000001,1.7,6.9,1,0.24637681159420288,1,1
SCHLEICHER__SUTTON,SCHLEICHER,SUTTON,2,56.14201703316987,345.0,2020,50.509033928571434,8.392857142857142,126.22077922077922,2,0.06649346640600884,1,1
SCHLEICHER__TOM GREEN,SCHLEICHER,TOM GREEN,1,61.12744223773469,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
SHACKELFORD__STEPHENS,SHACKELFORD,STEPHENS,2,30.89975895877965,345.0,2020,50.509033928571434,8.392857142857142,115.85714285714286,1,0.07244143033292232,1,1
SMITH__VAN ZANDT,SMITH,VAN ZANDT,1,32.76597762606231,345.0,2020,928.4187555000001,1.7,6.9,1,0.24637681159420288,1,1
STARR__ZAPATA,STARR,ZAPATA,1,65.96384691199566,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
STEPHENS__THROCKMORTON,STEPHENS,THROCKMORTON,2,30.89975895877965,345.0,2020,50.509033928571434,8.392857142857142,115.85714285714286,1,0.07244143033292232,1,1
TARRANT__WISE,TARRANT,WISE,2,65.64298073662192,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
TERRY__YOAKUM,TERRY,YOAKUM,2,35.971157457236586,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
THROCKMORTON__YOUNG,THROCKMORTON,YOUNG,5,38.180395065589394,345.0,2020,978.9277894285715,10.092857142857142,122.75714285714287,2,0.08221808448737343,1,1
WEBB__ZAPATA,WEBB,ZAPATA,2,56.38387385435217,345.0,2020,0.0,0.0,0.0,0,0.0,0,0
WICHITA__WILBARGER,WICHITA,WILBARGER,6,61.21571285925529,345.0,2020,1566.4313939285714,24.392857142857142,639.8571428571429,2,0.03812234873855771,0,1
ANDERSON__CHEROKEE,ANDERSON,CHEROKEE,1,54.99162355161065,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
ANDERSON__HENDERSON,ANDERSON,HENDERSON,1,54.99162355161065,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
ANDREWS__ECTOR,ANDREWS,ECTOR,1,47.86450191691582,230.0,2021,0.0,0.0,0.0,0,0.0,0,0
ANDREWS__GAINES,ANDREWS,GAINES,1,47.86450191691582,230.0,2021,0.0,0.0,0.0,0,0.0,0,0
ANGELINA__NACOGDOCHES,ANGELINA,NACOGDOCHES,1,24.699945368555145,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
ARCHER__CLAY,ARCHER,CLAY,1,37.62891329238208,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
ARCHER__WICHITA,ARCHER,WICHITA,3,30.9184937108971,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
ARCHER__YOUNG,ARCHER,YOUNG,2,26.233043832768747,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
ARMSTRONG__BRISCOE,ARMSTRONG,BRISCOE,2,53.52206586382461,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
ARMSTRONG__CARSON,ARMSTRONG,CARSON,2,53.52206586382461,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__BEXAR,ATASCOSA,BEXAR,1,31.7634084045288,345.0,2021,0.0,0.0,6.466666666666667,1,0.0,0,1
ATASCOSA__FRIO,ATASCOSA,FRIO,2,49.71660365264215,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__LIVE OAK,ATASCOSA,LIVE OAK,1,24.721851068029203,345.0,2021,0.0,0.0,6.466666666666667,1,0.0,0,1
ATASCOSA__MCMULLEN,ATASCOSA,MCMULLEN,1,56.46592941006213,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__WILSON,ATASCOSA,WILSON,3,43.84606491157511,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
AUSTIN__FAYETTE,AUSTIN,FAYETTE,2,18.866928569816864,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
AUSTIN__WASHINGTON,AUSTIN,WASHINGTON,2,18.866928569816864,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BAILEY__COCHRAN,BAILEY,COCHRAN,1,47.11608976521057,230.0,2021,0.0,0.0,0.0,0,0.0,0,0
BAILEY__LAMB,BAILEY,LAMB,4,107.11503775689484,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BASTROP__CALDWELL,BASTROP,CALDWELL,4,32.48015019873336,345.0,2021,5266.265509999999,11.0,141.0,1,0.07801418439716312,1,1
BASTROP__FAYETTE,BASTROP,FAYETTE,2,44.830315078761096,345.0,2021,5266.265509999999,11.0,141.0,1,0.07801418439716312,1,1
BASTROP__LEE,BASTROP,LEE,3,14.791149819681593,345.0,2021,611.59155,21.25,98.0,1,0.21683673469387754,1,1
BASTROP__TRAVIS,BASTROP,TRAVIS,6,15.734393545184185,345.0,2021,611.59155,21.25,98.0,1,0.21683673469387754,1,1
BASTROP__WILLIAMSON,BASTROP,WILLIAMSON,2,28.31351544181843,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BAYLOR__KNOX,BAYLOR,KNOX,1,46.472472978051016,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BAYLOR__WILBARGER,BAYLOR,WILBARGER,1,46.472472978051016,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BEE__KARNES,BEE,KARNES,1,27.50809780805532,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BEE__LIVE OAK,BEE,LIVE OAK,1,27.50809780805532,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BELL__FALLS,BELL,FALLS,2,22.97900880555509,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BELL__LAMPASAS,BELL,LAMPASAS,2,65.75099888365183,345.0,2021,5418.0968085714285,240.35714285714286,684.0,1,0.35139933166248954,1,1
BELL__MILAM,BELL,MILAM,3,41.394058824797554,345.0,2021,0.0,0.0,20.0,1,0.0,0,1
BELL__WILLIAMSON,BELL,WILLIAMSON,2,58.7912633041738,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BEXAR__COMAL,BEXAR,COMAL,4,23.079211380275467,345.0,2021,20250.0,4.5,8.5,1,0.5294117647058824,1,1
BEXAR__KENDALL,BEXAR,KENDALL,1,40.70412635822496,345.0,2021,688.9459476923078,5.846153846153846,35.774358974358975,2,0.16341743119266053,1,1
BEXAR__MEDINA,BEXAR,MEDINA,1,40.70412635822496,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BEXAR__WILSON,BEXAR,WILSON,1,36.9769070208693,345.0,2021,599632.8346276922,631.8461538461538,1900.3076923076924,2,0.33249676165803105,1,1
BORDEN__HOWARD,BORDEN,HOWARD,2,52.820369993538165,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BORDEN__LYNN,BORDEN,LYNN,1,54.76501685708477,230.0,2021,24832.88536,609.0,2447.0,1,0.24887617490805067,1,1
BORDEN__SCURRY,BORDEN,SCURRY,2,54.453279836875765,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BOSQUE__HILL,BOSQUE,HILL,3,73.78758382259299,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BOSQUE__MCLENNAN,BOSQUE,MCLENNAN,1,42.23776262286374,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BOWIE__CASS,BOWIE,CASS,1,30.32529857350085,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BOWIE__MORRIS,BOWIE,MORRIS,1,26.030601319643985,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BOWIE__RED RIVER,BOWIE,RED RIVER,1,69.7571134006287,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BRAZORIA__FORT BEND,BRAZORIA,FORT BEND,2,31.63817999352374,345.0,2021,32086.696770000002,558.4,2644.8,2,0.21113127646702962,1,1
BRAZORIA__GALVESTON,BRAZORIA,GALVESTON,1,28.033518117943,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BRAZORIA__MATAGORDA,BRAZORIA,MATAGORDA,2,73.16808460620405,345.0,2021,81274.16419,502.0,1255.0,1,0.4,1,1
BRAZOS__GRIMES,BRAZOS,GRIMES,2,36.90936665016683,345.0,2021,26617.67736,378.0,796.5,1,0.4745762711864407,1,1
BRAZOS__ROBERTSON,BRAZOS,ROBERTSON,2,40.59788066399012,345.0,2021,26617.67736,378.0,796.5,1,0.4745762711864407,1,1
BRISCOE__FLOYD,BRISCOE,FLOYD,3,37.40680492098013,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BRISCOE__HALL,BRISCOE,HALL,2,56.2306224417309,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BRISCOE__SWISHER,BRISCOE,SWISHER,2,37.58842196125035,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BROOKS__HIDALGO,BROOKS,HIDALGO,1,65.97195813748284,345.0,2021,78327.57454249999,587.75,1230.0,1,0.47784552845528455,1,1
BROOKS__KLEBERG,BROOKS,KLEBERG,1,65.97195813748284,345.0,2021,78327.57454249999,587.75,1230.0,1,0.47784552845528455,1,1
BROWN__COLEMAN,BROWN,COLEMAN,4,35.338189010424344,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BROWN__COMANCHE,BROWN,COMANCHE,1,84.58137031865897,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
BROWN__MILLS,BROWN,MILLS,2,65.75099888365183,345.0,2021,5418.0968085714285,240.35714285714286,684.0,1,0.35139933166248954,1,1
CALDWELL__GUADALUPE,CALDWELL,GUADALUPE,4,36.27701706314243,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
CALDWELL__HAYS,CALDWELL,HAYS,2,35.34405049940318,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
CALHOUN__REFUGIO,CALHOUN,REFUGIO,1,37.58797937588532,345.0,2021,3099.0027839999993,66.0,109.4,1,0.603290676416819,1,1
CALHOUN__VICTORIA,CALHOUN,VICTORIA,1,37.58797937588532,345.0,2021,3099.0027839999993,66.0,109.4,1,0.603290676416819,1,1
CALLAHAN__EASTLAND,CALLAHAN,EASTLAND,1,55.80265322971882,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
CALLAHAN__SHACKELFORD,CALLAHAN,SHACKELFORD,1,55.80265322971882,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
CAMERON__HIDALGO,CAMERON,HIDALGO,1,61.885584864504814,345.0,2021,112561.9849175,2717.25,8174.5,2,0.33240565172181785,1,1
CAMERON__WILLACY,CAMERON,WILLACY,1,54.66227066942818,345.0,2021,1487631.79165,21882.0,34350.0,1,0.6370305676855895,1,1
CAMP__MORRIS,CAMP,MORRIS,2,16.77020951372318,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
CAMP__TITUS,CAMP,TITUS,2,12.77930339877826,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
CAMP__UPSHUR,CAMP,UPSHUR,3,10.214321887850607,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
CARSON__GRAY,CARSON,GRAY,3,47.26978699581783,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
CARSON__HUTCHINSON,CARSON,HUTCHINSON,3,26.367269874932223,230.0,2021,0.0,0.0,0.0,0,0.0,0,0
CARSON__POTTER,CARSON,POTTER,4,46.85741780022533,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
CASS__MARION,CASS,MARION,2,25.962922319424187,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
CASS__MORRIS,CASS,MORRIS,2,23.399893169849523,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
CASTRO__DEAF SMITH,CASTRO,DEAF SMITH,2,40.32793679384602,345.0,2021,0.0,0.0,0.0,0,0.0,0,0
